date,price,coin,daily_return,ma_7,ma_14,lag_price_1,lag_price_2,lag_return_1,return_ma_ratio_7,return_ma_ratio_14,price_volatility_7
2024-06-10,-0.6374184309404497,bitcoin,0.12385223947234265,-0.6075193020810542,-0.6075193020810542,-0.6584763492282312,-0.6578392352517287,-0.07006480565600207,-0.2038658572887216,-0.2038658572887216,0.055472132618100745
2024-06-11,-0.6474166714185486,bitcoin,-0.1533036978018152,-0.6160121432722504,-0.6160121432722504,-0.6374184309404497,-0.6584763492282312,0.12385223947234265,0.24886513738609686,0.24886513738609686,0.04827631395614104
2024-06-12,-0.7818186138959854,bitcoin,-1.262624730360639,-0.6190701843677074,-0.6190701843677074,-0.6474166714185486,-0.6374184309404497,-0.1533036978018152,2.039553513958595,2.039553513958595,0.0768248083511079
2024-06-13,-0.7262096929754248,bitcoin,0.44734248209017946,-0.6129935634107259,-0.6226134952490625,-0.7818186138959854,-0.6474166714185486,-1.262624730360639,-0.729768204040095,-0.7184926186089952,0.06799913028575162
2024-06-14,-0.8208739312269853,bitcoin,-0.9240391916674696,-0.6420142028165529,-0.6403029528764984,-0.7262096929754248,-0.7818186138959854,0.44734248209017946,1.4392837835945598,1.443130366097288,0.0730820523489247
2024-06-15,-0.8636807124208884,bitcoin,-0.4619926426374771,-0.6682774600874211,-0.6488936268863911,-0.8208739312269853,-0.7262096929754248,-0.9240391916674696,0.6913196412410535,0.7119708615804065,0.09059004411102263
2024-06-16,-0.8525381047237544,bitcoin,0.04021074562603679,-0.7042932749910505,-0.6645282000082632,-0.8636807124208884,-0.8208739312269853,-0.4619926426374771,-0.05709383313418815,-0.06051030811912106,0.09338410771364991
2024-06-17,-0.8261393418366649,bitcoin,0.1827295015368001,-0.7336992003009304,-0.6811242427093154,-0.8525381047237544,-0.8636807124208884,0.04021074562603679,-0.2490526778747073,-0.26827670835303447,0.07751015200350499
2024-06-18,-0.8357752300776743,bitcoin,-0.153990222569094,-0.7614223082288624,-0.6943099244027338,-0.8261393418366649,-0.8525381047237544,0.1827295015368001,0.2022404953800016,0.22178920240951996,0.04717564748624304
2024-06-19,-0.91968690799626,bitcoin,-0.846619828815192,-0.7883824383568931,-0.7037263113623002,-0.8357752300776743,-0.8261393418366649,-0.153990222569094,1.0738708290490409,1.2030543951535164,0.0583324215391806
2024-06-20,-0.9322475174173863,bitcoin,-0.18389432507819944,-0.8152908038796254,-0.7141421836451756,-0.91968690799626,-0.8357752300776743,-0.846619828815192,0.2255570034153779,0.25750415924698755,0.04468206381092786
2024-06-21,-0.9361230297631649,bitcoin,-0.1013641523234159,-0.8349862744653789,-0.7385002386409658,-0.9322475174173863,-0.91968690799626,-0.18389432507819944,0.12139633526868716,0.13725694898474478,0.0471282799076797
2024-06-22,-0.9841351488506777,bitcoin,-0.5231060410596309,-0.864420249385659,-0.76634885473654,-0.9361230297631649,-0.9322475174173863,-0.1013641523234159,0.6051531608434233,0.6825960793476321,0.060025611638324164
2024-06-23,-0.9736837682649397,bitcoin,0.03669238021289196,-0.8808844063193989,-0.7925888406552247,-0.9841351488506777,-0.9361230297631649,-0.5231060410596309,-0.04165407129895202,-0.04629440212274607,0.06212990126309042
2024-06-24,-1.0369429991028702,bitcoin,-0.674475749964992,-0.898092182952226,-0.8158956916265783,-0.9736837682649397,-0.9841351488506777,0.03669238021289196,0.7510103236375619,0.8266701044718755,0.06274049336418475
2024-06-25,-1.2144534962439466,bitcoin,-1.8039559848285542,-0.9153987063152524,-0.8384105072720575,-1.0369429991028702,-0.9736837682649397,-0.674475749964992,1.9706800359922385,2.1516406591071546,0.10280979305998404
2024-06-26,-1.1270573006195774,bitcoin,0.8326560158471069,-0.9455135144961391,-0.8669479764265161,-1.2144534962439466,-1.0369429991028702,-1.8039559848285542,-0.8806398678824753,-0.9604463000485293,0.10577559091396006
2024-06-27,-1.1904389806504807,bitcoin,-0.7000950146689487,-0.9996104096627493,-0.9074506067711875,-1.1270573006195774,-1.2144534962439466,0.8326560158471069,0.7003685718656336,0.7714974026601534,0.1111964268522245
2024-06-28,-1.139961260759349,bitcoin,0.4504304092266999,-1.0292347514660805,-0.9321105129657296,-1.1904389806504807,-1.1270573006195774,-0.7000950146689487,-0.43763664822018256,-0.4832376485393307,0.09730174811316544
2024-06-29,-1.2173190063262098,bitcoin,-0.8428948582218846,-1.0661192462136653,-0.9652697477996622,-1.139961260759349,-1.1904389806504807,0.4504304092266999,0.7906204224676184,0.8732229859749112,0.09273387590226927
2024-06-30,-1.183324768482431,bitcoin,0.28480988102156096,-1.0952389934988347,-0.9880616999091167,-1.2173190063262098,-1.139961260759349,-0.8428948582218846,-0.26004382856707753,-0.2882514009997141,0.06368577748825752
