coin,timestamp,price,market_cap,volume,price_change_24h,price_change_percentage_24h
bitcoin,2025-06-10,110261.57,2191877481230.95,38222993297.51,4569.33,4.32
bitcoin,2025-06-11,110212.73,2189350055406.33,36303839182.73,-48.84,-0.04
bitcoin,2025-06-12,108679.98,2159529375273.5,30338936631.63,-1532.76,-1.39
bitcoin,2025-06-13,105979.23,2107911943768.3,35865159511.39,-2700.75,-2.49
bitcoin,2025-06-14,106045.56,2107973087547.79,49471015505.74,66.34,0.06
bitcoin,2025-06-15,105482.91,2097486541223.27,17916412455.87,-562.66,-0.53
bitcoin,2025-06-16,105554.49,2098499110552.62,16568441852.65,71.59,0.07
bitcoin,2025-06-17,106951.27,2127895470544.72,32095957011.72,1396.78,1.32
bitcoin,2025-06-18,104683.42,2080968120976.95,38603212010.89,-2267.85,-2.12
bitcoin,2025-06-19,104722.7,2081677732261.69,30339326410.15,39.27,0.04
bitcoin,2025-06-20,104690.65,2081355279873.41,18063282658.15,-32.05,-0.03
bitcoin,2025-06-21,103290.11,2054120245608.21,30632751225.41,-1400.54,-1.34
bitcoin,2025-06-22,101532.57,2017415966695.53,21644463198.72,-1757.54,-1.7
bitcoin,2025-06-23,100852.58,2005179769771.74,51287142390.03,-679.99,-0.67
bitcoin,2025-06-24,105511.62,2097741233586.59,50011797128.68,4659.04,4.62
bitcoin,2025-06-25,105976.07,2107110352429.8,31704641076.94,464.44,0.44
bitcoin,2025-06-26,107238.53,2132141147369.0,30468274982.03,1262.46,1.19
bitcoin,2025-06-27,106984.01,2127292099754.93,24320699663.15,-254.52,-0.24
bitcoin,2025-06-28,107078.92,2129020567385.96,25194306261.89,94.9,0.09
bitcoin,2025-06-29,107331.59,2134239999929.66,8960877693.58,252.67,0.24
bitcoin,2025-06-30,108396.62,2155183166489.81,14881078675.37,1065.03,0.99
bitcoin,2025-07-01,107132.8,2130471589191.58,22489515582.42,-1263.82,-1.17
bitcoin,2025-07-02,105613.4,2100087563077.93,25033160828.31,-1519.4,-1.42
bitcoin,2025-07-03,108824.44,2163835371770.1,36395184773.06,3211.04,3.04
